111342;Aurelio Giuseppe Magri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111343;Cesarino Biancofiore;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111344;Tatjana Liuzzi;0;Ippopotami Viola;Viola e Oro;
111345;Ivo Giordano;0;Aquile Reali;Blu e Oro;Reali del Cielo
111346;Silvana Ventucci;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111347;Gianvittore Vanin;0;Pinguini Polari;Bianco e Nero;
111348;Mirella Bertacco;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111349;Tullio Torrisi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111350;Vittoria Francesca Maria Spinelli;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111351;Saverio Salvatore Lisei;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111352;Gino Fina;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111353;Vito Claudio Pogliese;0;Aquile Reali;Blu e Oro;Reali del Cielo
111354;Romano Tajani;0;Pavoni Reali;Oro e Viola;Ali Reali
111355;Leonardo Castiello;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111356;Lavinia Licastro Scardino;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111357;Magda Angela Bubbico;0;Pinguini Polari;Bianco e Nero;
111358;Manuel Pasquali;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111359;Giulio Mario Pogliese;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111360;Urania Giulia Rosina Procacci;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111361;Ferdinando Misiani;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111362;Palmiro Davico;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111363;Daniele Gaetano Morselli;0;Gatti Neri;Nero e Viola;
111364;Angelica Tocci;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111365;Maria Battisti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
111366;Angelica Mazzuconi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111367;Anna Cinzia Perosino;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111368;Baldassare Burani Procaccini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111369;Grazia Meduri;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
111370;Bernabo' Astorre;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111371;Hans Grasso;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111372;Albertina Migone;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111373;Libero Brisca Menapace;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
111374;Maria Luisa Allegrini;0;Pinguini Polari;Bianco e Nero;
111375;Ivana Lopreiato;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111376;Concetta Maraventano;0;Orsi Polari;Bianco e Blu;
111377;Elvira Lucia Padua;0;Aquile Reali;Blu e Oro;Reali del Cielo
111378;Gianpaolo Pittella;0;Ippopotami Viola;Viola e Oro;
111379;Gaspare Antonio Fontana;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111380;Nedo Lorenzo Pergreffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111381;Niccolo' Modica;0;Ippopotami Viola;Viola e Oro;
111382;Esteban Juan De Guidi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111383;Pasquale Bugnano;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111384;Agnese Leone;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111385;Giorgio Aloisio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111386;Gelsomina D'ambrosio;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111387;Pasquale Dato;0;Gatti Neri;Nero e Viola;
111388;Josefa Buemi;0;Pavoni Reali;Oro e Viola;Ali Reali
111389;Ida Maria Follieri;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111390;Tancredi Lonardo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111391;Lello Licastro Scardino;0;Pavoni Reali;Oro e Viola;Ali Reali
111392;Michelina La Pietra;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111393;Emilia Grazia Fabbri;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111394;Ivana Chiurazzi;0;Pinguini Polari;Bianco e Nero;
111395;Cristina Tubetti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111396;Gianrico Vescovi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111397;Luisa Micheloni;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111398;Fosco Toia;0;Gatti Neri;Nero e Viola;
111399;Sara Carraro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111400;Lucio De Pin;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111401;Michela Maccanico;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111402;Felicia Treu;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111403;Tony Chike Vallardi;0;Delfini Argentati;Argento e Nero;Onde Argentate
111404;Guido Walter Cesare Nardini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111405;Giuseppina Vescovi;0;Aquile Reali;Blu e Oro;Reali del Cielo
111406;Ludovico Razzi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111407;Tino Cociancich;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111408;Arnaldo Piccinelli;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111409;Edoardo Papatheu;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111410;Roberto Torrisi;0;Pinguini Polari;Bianco e Nero;
111411;Olimpia Giordano;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111412;Livia Galioto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111413;Giacinto Gaudiano;0;Pavoni Reali;Oro e Viola;Ali Reali
111414;Diodato (darko) Pirro;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111415;Eugenio Guzzanti;0;Ippopotami Viola;Viola e Oro;
111416;Graziano Carcarino;0;Delfini Argentati;Argento e Nero;Onde Argentate
111417;Armando Pecoraro Scanio;0;Pavoni Reali;Oro e Viola;Ali Reali
111418;Luca Rigoni;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111419;Barbara Viviani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111420;Candido De Rigo;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111421;Guglielmo Lanzillotta;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111422;Daniela Guerrieri Paleotti;0;Aquile Reali;Blu e Oro;Reali del Cielo
111423;Luigi Carrara;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111424;Maria Laura Bassanini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111425;Helga Piglionica;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111426;Tino Cario;0;Orsi Polari;Bianco e Blu;
111427;Rita Camusso;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111428;Silvana Marcucci;0;Gatti Neri;Nero e Viola;
111429;Giovanni Lorenzo Rigo;0;Pavoni Reali;Oro e Viola;Ali Reali
111430;Anna Rita Papatheu;0;Pinguini Polari;Bianco e Nero;
111431;Nello Irto;0;Pinguini Polari;Bianco e Nero;
111432;Angelica Rizzotti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111433;Lorenzo Bottici;0;Aquile Reali;Blu e Oro;Reali del Cielo
111434;Alberto Felice Simone Candura;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111435;Lido Ortolani;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111436;Antonio Tirelli;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
111437;Walter Cappelletti;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111438;Nerina Elia;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111439;Marino Germano Durigon;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111440;Julia Serra;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111441;Giuliano Donaggio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111442;Francesca Ragno;0;Pavoni Reali;Oro e Viola;Ali Reali
111443;Marina Gamba;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111444;Gianni Pietro Pacifico;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111445;Elvira Lucia Ruvolo;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111446;Gabriella Ternullo;0;Pavoni Reali;Oro e Viola;Ali Reali
111447;Nuccio Veronesi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111448;Ferdinando Toffanin;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111449;Candido Garavaglia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111450;Livio Gawronski;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111451;Italo Ria;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111452;Antonio Salvatore Crisafulli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111453;Julia Bodega;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111454;Walter Tirelli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111455;Liborio Conzatti;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
111456;Giampaolo Cardiello;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111457;Giulio Dessi';0;Aquile Reali;Blu e Oro;Reali del Cielo
111458;Gianluigi Castagnetti;0;Pinguini Polari;Bianco e Nero;
111459;Ivan Giannuzzi;0;Pavoni Reali;Oro e Viola;Ali Reali
111460;Gilberto Confalonieri;0;Aquile Reali;Blu e Oro;Reali del Cielo
111461;Michaela Lavagnini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111462;Michele Arcangelo Stefani;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111463;Egidio Enrico Modena;0;Ippopotami Viola;Viola e Oro;
111464;Gianni Fuda;0;Orsi Polari;Bianco e Blu;
111465;Agnese Toia;0;Pavoni Reali;Oro e Viola;Ali Reali
111466;Emilio Nicola Scanu;0;Aquile Reali;Blu e Oro;Reali del Cielo
111467;Simone Tronti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111468;Ivo Chiaromonte;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111469;Calogero Villari;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111470;Natale Maria Alfonso Vedovato;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111471;Maria Antonietta Spinelli;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111472;Nerina Borroni;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111473;Corrado Cicolani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111474;Marzia Mirabelli;0;Aquile Reali;Blu e Oro;Reali del Cielo
111475;Federica Vattuone;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
111476;Ettore Antonio Valli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111477;Ester Lucidi;0;Delfini Argentati;Argento e Nero;Onde Argentate
111478;Filomeno Biagio Ostellari;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111479;Mauro Antonio Donato Biasco;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
111480;Davide Bosello;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111481;Ettore Barcaiuolo;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111482;Valentino Marcenaro;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
111483;Tiziano Amato;0;Pavoni Reali;Oro e Viola;Ali Reali
111484;Massimo Cazzaro;0;Delfini Argentati;Argento e Nero;Onde Argentate
111485;Danila Mineo;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111486;Palmiro Pagliarulo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111487;Raoul Pesco;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111488;Carlo Luigi Simeoni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111489;Clemente Perosino;0;Ippopotami Viola;Viola e Oro;
111490;Giampaolo Villari;0;Aquile Reali;Blu e Oro;Reali del Cielo
111491;Elena Serafini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111492;Guglielmo Antonione;0;Pinguini Polari;Bianco e Nero;
111493;Simone Lorenzin;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111494;Adriano Cioffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111495;Antonio Franco Boldrini;0;Orsi Polari;Bianco e Blu;
111496;Luigi Rotelli;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111497;Armando Giovanardi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
111498;Michela Marcheschi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111499;Antonio Livi Bacci;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111500;Liborio Del Pennino;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
111501;Nello Padua;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111502;Giuseppe Francesco Maria Di Stefano;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111503;Roberto Comincioli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111504;Gianluigi Bignami;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111505;Maria Claudia Orru';0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111506;Natale Maria Alfonso Bonfrisco;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111507;Vera Liliana Occhipinti;0;Gatti Neri;Nero e Viola;
111508;Amintore Passigli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111509;Pamela Giacoma Giovanna Di Lello Finuoli;0;Cavalieri d'Argento;Argento e Blu;
111510;Vito Claudio Bruno Ganeri;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111511;Daisy Compagna;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111512;Vidmer Naro;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111513;Giannicola Manconi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111514;Gaspare Antonio Cursi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111515;Gian Marco Barbolini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111516;Bianca Laura Valli;0;Delfini Argentati;Argento e Nero;Onde Argentate
111517;Stanislao Bergamo;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111518;Alessia Briziarelli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111519;Nino Merlo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111520;Barbara Vitali;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111521;Federico Perrin;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111522;Salvatore Amorena;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111523;Piergiorgio Cutrufo;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111524;Giovanni Pietro Floris;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111525;Massimo Bodega;0;Gatti Neri;Nero e Viola;
111526;Alessandra Paita;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111527;Filomeno Biagio Scoma;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
111528;Adriana Puglisi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111529;Fabrizio Cerno;0;Pinguini Polari;Bianco e Nero;
111530;Dorina Vallone;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111531;Piergiorgio Barelli;0;Cavalieri d'Argento;Argento e Blu;
111532;Nando Mundi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111533;Nando Vallardi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111534;Ersilia Marti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111535;Furio Stefano;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111536;Mauro Tesei;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
111537;Stelio Chirilli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111538;Giulia Buccarella;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111539;Claudio Di Maggio;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111540;Maurizio Volcic;0;Delfini Argentati;Argento e Nero;Onde Argentate
111541;Fabio Quagliariello;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111542;Carmelo Sbrana;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111543;Davide Monti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111544;Antonio Salvatore Terracini;0;Aquile Reali;Blu e Oro;Reali del Cielo
111545;Albert Crisanti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111546;Giuseppe Francesco Maria Bucalo;0;Ippopotami Viola;Viola e Oro;
111547;Sante Bettini;0;Delfini Argentati;Argento e Nero;Onde Argentate
111548;Franca Cursi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
111549;Maria Paola Ciarrapico;0;Gatti Neri;Nero e Viola;
111550;Santo Buccico;0;Pavoni Reali;Oro e Viola;Ali Reali
111551;Sergio Lanzi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
111552;Virginia Ognibene;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
111553;Raffaele Angius;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111554;Piergiorgio Farolfi;0;Cavalieri d'Argento;Argento e Blu;
111555;Remigio Gambini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111556;Agnese Mineo;0;Orsi Polari;Bianco e Blu;
111557;Baldassare Melchiorre;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111558;Natale Maria Alfonso Tecce;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111559;Lino Morra;0;Cavalieri d'Argento;Argento e Blu;
111560;Antonio Michele Carpinelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111561;Andrea Carmine Lisi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111562;Raffaela Blundo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111563;Candido Magni;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111564;Clemente Patriarca;0;Orsi Polari;Bianco e Blu;
111565;Susanna Donatella Sudano;0;Delfini Argentati;Argento e Nero;Onde Argentate
111566;Angelica Lago;0;Ippopotami Viola;Viola e Oro;
111567;Nunzia D'alessandro Prisco;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111568;Enrico Marcenaro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111569;Vanna Rapani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111570;Marino Germano Mussini;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111571;Marta Menia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111572;Jonny Forlani;0;Orsi Polari;Bianco e Blu;
111573;Sergio Borghesi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111574;Adelaide Dettori;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111575;Rossano Pagliarulo;0;Ippopotami Viola;Viola e Oro;
111576;Giovanbattista Gagliardi;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111577;Vittoria Della Monica;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111578;Elisa Levi-montalcini;0;Ippopotami Viola;Viola e Oro;
111579;Pierfrancesco Emilio Romano Fabbri;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111580;Milziade Buemi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111581;Emma Gualdani;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111582;Tony Chike Campanella;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111583;Mario Pignedoli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111584;Guglielmo Pergreffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111585;Sabrina Forcieri;0;Orsi Polari;Bianco e Blu;
111586;Francesca Davico;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111587;Sante Bitonci;0;Cavalieri d'Argento;Argento e Blu;
111588;Maria Alessandra Nannicini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111589;Antonio Franco Morra;0;Delfini Argentati;Argento e Nero;Onde Argentate
111590;Sara Degennaro;0;Delfini Argentati;Argento e Nero;Onde Argentate
111591;Susanna Lina Giulia Trentacoste;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111592;Adriana Battisti;0;Pinguini Polari;Bianco e Nero;
111593;Vito Claudio Siclari;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111594;Lionello De Corato;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111595;Rina Misserville;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111596;Donato Sarto;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111597;Emiddio Di Biagio;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111598;Antonino Versace;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111599;Bruno Pace;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111600;Susanna Lina Giulia Berutti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111601;Agazio Tomaselli;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
111602;Pasquale Del Vecchio;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
111603;Jonny Massucco;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111604;Linda Lo Curzio;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111605;Nunzia Berlusconi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111606;Dario Boldi;0;Orsi Polari;Bianco e Blu;
111607;Pierantonio Conzatti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111608;Tommaso Aloisio;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111609;Alberto Adalgisio Caforio;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111610;Pasquale Alderisi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
111611;Corrado Daniele Galdi;0;Aquile Reali;Blu e Oro;Reali del Cielo
111612;Massimiliano Pera;0;Cavalieri d'Argento;Argento e Blu;
111613;Maurizio Lunardi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111614;Nicoletta Alfonzi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111615;Alan Galimberti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111616;Giuseppe Onorato Benito Crema;0;Orsi Polari;Bianco e Blu;
111617;Filomeno Biagio Lomuti;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111618;Guglielmo Garavaglia;0;Cavalieri d'Argento;Argento e Blu;
111619;Giuliana Sensi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
111620;Albert Manfredi;0;Orsi Polari;Bianco e Blu;
111621;Silvana Andreina Staniscia;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111622;Giuseppe Lezzi;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
111623;Rita Bianchi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
111624;Nazario Follini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111625;Ugo Pasquini;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111626;Denis D'ubaldo;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111627;Danilo Donaggio;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111628;Gianmauro Bellanova;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111629;Vanna Garruti;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111630;Aurelio Giuseppe Tesei;0;Pavoni Reali;Oro e Viola;Ali Reali
111631;Massimo Vittorio Cattaneo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111632;Nedo Lorenzo Gasperini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111633;Rossana Croatti;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
111634;Fiammetta Speranzon;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
111635;Bruno Ginetti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111636;Giuseppe Luigi Salvatore Pellegrino;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
111637;Julia Napolitano;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
111638;Valeria Blundo;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
111639;Enzo Preioni;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111640;Gianclaudio Milio;0;Pinguini Polari;Bianco e Nero;
111641;Vincenzo Buccarella;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111642;Liliana Coronella;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111643;Olimpia Galliani;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
111644;Claudio Passigli;0;Pinguini Polari;Bianco e Nero;
111645;Gabriele Pastore;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111646;Maria Paola Mele;0;Gatti Neri;Nero e Viola;
111647;Patrizio Steger;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111648;Athos Rauti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
111649;Fedele Alderisi;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111650;Egidio Dini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
111651;Basilio Biancofiore;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
111652;Carlo Luigi De Santis;0;Ippopotami Viola;Viola e Oro;
111653;Fiorello Galli;0;Pinguini Polari;Bianco e Nero;
111654;Maria Celeste Cucca;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
111655;Filippo Cappelletti;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
111656;Gian Carlo Naccarato;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
111657;Ruggiero Giannuzzi;0;Ippopotami Viola;Viola e Oro;
111658;Peppe Cosentino;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
111659;Lamberto Gaetti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
111660;Monica Testor;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
