126295;Rossana Bonifazi;0;Cavalieri d'Argento;Argento e Blu;
126296;Tana Veronesi;0;Cavalieri d'Argento;Argento e Blu;
126297;Giulio Ponzo;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126298;Giusy Stancanelli;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126299;Mario Crisafulli;0;Aquile Reali;Blu e Oro;Reali del Cielo
126300;Mariangela Minasi;0;Pavoni Reali;Oro e Viola;Ali Reali
126301;Ylenia Sarro;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126302;Raffaele Lunardi;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126303;Elena Castelli;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126304;Michaela Papaevangeliu;0;Ippopotami Viola;Viola e Oro;
126305;Sandro Mario Brignone;0;Pavoni Reali;Oro e Viola;Ali Reali
126306;Milziade Ciccanti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126307;Valerio Piano;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126308;Lavinia Ranieri;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126309;Giuseppe Cossiga;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126310;Marina Forcieri;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126311;Tino Federici;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126312;Lorenzo Emilio Barrile;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126313;Stanislao Alessandro De Feo;0;Delfini Argentati;Argento e Nero;Onde Argentate
126314;Caterina Terzi Di Sant'agata;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126315;Clemente Gamba;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126316;Cristiano Botto;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126317;Leonardo Pezzopane;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126318;Emanuela Ceccanti;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126319;Alberto Adalgisio Marchetti;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126320;Dafne Ranieri;0;Pavoni Reali;Oro e Viola;Ali Reali
126321;Alberto Pietro Maria Collino;0;Gatti Neri;Nero e Viola;
126322;Pippo Bellini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126323;Bernabo' Bedin;0;Delfini Argentati;Argento e Nero;Onde Argentate
126324;Manfredi Cintola;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126325;Vincenzo Curto;0;Pavoni Reali;Oro e Viola;Ali Reali
126326;Maria Domenica Ceruti;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126327;Nando Capelli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126328;Umberto De Eccher;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126329;Bianca Laura Mastrangeli;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126330;Gisella Presutto;0;Ippopotami Viola;Viola e Oro;
126331;Gian Pietro D'onghia;0;Aquile Reali;Blu e Oro;Reali del Cielo
126332;Lodovico De Carolis;0;Ippopotami Viola;Viola e Oro;
126333;Ivo Lucherini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126334;Antonio Ronconi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
126335;Nicolo' Mangialavori;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126336;Elio Nannicini;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126337;Renato Guerino Nerozzi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126338;Tommaso Dalla Chiesa;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126339;Vincenza Malentacchi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126340;Piergiorgio Barbato;0;Orsi Polari;Bianco e Blu;
126341;Furio Galimberti;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126342;Aurelio Giuseppe Magri;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126343;Cesarino Biancofiore;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126344;Tatjana Liuzzi;0;Ippopotami Viola;Viola e Oro;
126345;Ivo Giordano;0;Aquile Reali;Blu e Oro;Reali del Cielo
126346;Silvana Ventucci;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126347;Gianvittore Vanin;0;Pinguini Polari;Bianco e Nero;
126348;Mirella Bertacco;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126349;Tullio Torrisi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126350;Vittoria Francesca Maria Spinelli;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126351;Saverio Salvatore Lisei;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126352;Gino Fina;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126353;Vito Claudio Pogliese;0;Aquile Reali;Blu e Oro;Reali del Cielo
126354;Romano Tajani;0;Pavoni Reali;Oro e Viola;Ali Reali
126355;Leonardo Castiello;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126356;Lavinia Licastro Scardino;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126357;Magda Angela Bubbico;0;Pinguini Polari;Bianco e Nero;
126358;Manuel Pasquali;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126359;Giulio Mario Pogliese;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126360;Urania Giulia Rosina Procacci;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126361;Ferdinando Misiani;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126362;Palmiro Davico;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126363;Daniele Gaetano Morselli;0;Gatti Neri;Nero e Viola;
126364;Angelica Tocci;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126365;Maria Battisti;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
126366;Angelica Mazzuconi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126367;Anna Cinzia Perosino;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126368;Baldassare Burani Procaccini;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126369;Grazia Meduri;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
126370;Bernabo' Astorre;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126371;Hans Grasso;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126372;Albertina Migone;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126373;Libero Brisca Menapace;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
126374;Maria Luisa Allegrini;0;Pinguini Polari;Bianco e Nero;
126375;Ivana Lopreiato;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126376;Concetta Maraventano;0;Orsi Polari;Bianco e Blu;
126377;Elvira Lucia Padua;0;Aquile Reali;Blu e Oro;Reali del Cielo
126378;Gianpaolo Pittella;0;Ippopotami Viola;Viola e Oro;
126379;Gaspare Antonio Fontana;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126380;Nedo Lorenzo Pergreffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126381;Niccolo' Modica;0;Ippopotami Viola;Viola e Oro;
126382;Esteban Juan De Guidi;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126383;Pasquale Bugnano;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126384;Agnese Leone;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126385;Giorgio Aloisio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126386;Gelsomina D'ambrosio;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126387;Pasquale Dato;0;Gatti Neri;Nero e Viola;
126388;Josefa Buemi;0;Pavoni Reali;Oro e Viola;Ali Reali
126389;Ida Maria Follieri;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126390;Tancredi Lonardo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126391;Lello Licastro Scardino;0;Pavoni Reali;Oro e Viola;Ali Reali
126392;Michelina La Pietra;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126393;Emilia Grazia Fabbri;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126394;Ivana Chiurazzi;0;Pinguini Polari;Bianco e Nero;
126395;Cristina Tubetti;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126396;Gianrico Vescovi;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126397;Luisa Micheloni;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126398;Fosco Toia;0;Gatti Neri;Nero e Viola;
126399;Sara Carraro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126400;Lucio De Pin;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126401;Michela Maccanico;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126402;Felicia Treu;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126403;Tony Chike Vallardi;0;Delfini Argentati;Argento e Nero;Onde Argentate
126404;Guido Walter Cesare Nardini;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126405;Giuseppina Vescovi;0;Aquile Reali;Blu e Oro;Reali del Cielo
126406;Ludovico Razzi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126407;Tino Cociancich;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126408;Arnaldo Piccinelli;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126409;Edoardo Papatheu;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126410;Roberto Torrisi;0;Pinguini Polari;Bianco e Nero;
126411;Olimpia Giordano;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126412;Livia Galioto;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126413;Giacinto Gaudiano;0;Pavoni Reali;Oro e Viola;Ali Reali
126414;Diodato (darko) Pirro;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126415;Eugenio Guzzanti;0;Ippopotami Viola;Viola e Oro;
126416;Graziano Carcarino;0;Delfini Argentati;Argento e Nero;Onde Argentate
126417;Armando Pecoraro Scanio;0;Pavoni Reali;Oro e Viola;Ali Reali
126418;Luca Rigoni;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126419;Barbara Viviani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126420;Candido De Rigo;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126421;Guglielmo Lanzillotta;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126422;Daniela Guerrieri Paleotti;0;Aquile Reali;Blu e Oro;Reali del Cielo
126423;Luigi Carrara;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126424;Maria Laura Bassanini;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126425;Helga Piglionica;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126426;Tino Cario;0;Orsi Polari;Bianco e Blu;
126427;Rita Camusso;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126428;Silvana Marcucci;0;Gatti Neri;Nero e Viola;
126429;Giovanni Lorenzo Rigo;0;Pavoni Reali;Oro e Viola;Ali Reali
126430;Anna Rita Papatheu;0;Pinguini Polari;Bianco e Nero;
126431;Nello Irto;0;Pinguini Polari;Bianco e Nero;
126432;Angelica Rizzotti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126433;Lorenzo Bottici;0;Aquile Reali;Blu e Oro;Reali del Cielo
126434;Alberto Felice Simone Candura;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126435;Lido Ortolani;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126436;Antonio Tirelli;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
126437;Walter Cappelletti;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126438;Nerina Elia;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126439;Marino Germano Durigon;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126440;Julia Serra;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126441;Giuliano Donaggio;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126442;Francesca Ragno;0;Pavoni Reali;Oro e Viola;Ali Reali
126443;Marina Gamba;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126444;Gianni Pietro Pacifico;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126445;Elvira Lucia Ruvolo;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126446;Gabriella Ternullo;0;Pavoni Reali;Oro e Viola;Ali Reali
126447;Nuccio Veronesi;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126448;Ferdinando Toffanin;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126449;Candido Garavaglia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126450;Livio Gawronski;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126451;Italo Ria;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126452;Antonio Salvatore Crisafulli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126453;Julia Bodega;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126454;Walter Tirelli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126455;Liborio Conzatti;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
126456;Giampaolo Cardiello;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126457;Giulio Dessi';0;Aquile Reali;Blu e Oro;Reali del Cielo
126458;Gianluigi Castagnetti;0;Pinguini Polari;Bianco e Nero;
126459;Ivan Giannuzzi;0;Pavoni Reali;Oro e Viola;Ali Reali
126460;Gilberto Confalonieri;0;Aquile Reali;Blu e Oro;Reali del Cielo
126461;Michaela Lavagnini;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126462;Michele Arcangelo Stefani;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126463;Egidio Enrico Modena;0;Ippopotami Viola;Viola e Oro;
126464;Gianni Fuda;0;Orsi Polari;Bianco e Blu;
126465;Agnese Toia;0;Pavoni Reali;Oro e Viola;Ali Reali
126466;Emilio Nicola Scanu;0;Aquile Reali;Blu e Oro;Reali del Cielo
126467;Simone Tronti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126468;Ivo Chiaromonte;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126469;Calogero Villari;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126470;Natale Maria Alfonso Vedovato;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126471;Maria Antonietta Spinelli;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126472;Nerina Borroni;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126473;Corrado Cicolani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126474;Marzia Mirabelli;0;Aquile Reali;Blu e Oro;Reali del Cielo
126475;Federica Vattuone;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
126476;Ettore Antonio Valli;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126477;Ester Lucidi;0;Delfini Argentati;Argento e Nero;Onde Argentate
126478;Filomeno Biagio Ostellari;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126479;Mauro Antonio Donato Biasco;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
126480;Davide Bosello;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126481;Ettore Barcaiuolo;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126482;Valentino Marcenaro;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
126483;Tiziano Amato;0;Pavoni Reali;Oro e Viola;Ali Reali
126484;Massimo Cazzaro;0;Delfini Argentati;Argento e Nero;Onde Argentate
126485;Danila Mineo;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126486;Palmiro Pagliarulo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126487;Raoul Pesco;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126488;Carlo Luigi Simeoni;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126489;Clemente Perosino;0;Ippopotami Viola;Viola e Oro;
126490;Giampaolo Villari;0;Aquile Reali;Blu e Oro;Reali del Cielo
126491;Elena Serafini;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126492;Guglielmo Antonione;0;Pinguini Polari;Bianco e Nero;
126493;Simone Lorenzin;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126494;Adriano Cioffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126495;Antonio Franco Boldrini;0;Orsi Polari;Bianco e Blu;
126496;Luigi Rotelli;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126497;Armando Giovanardi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
126498;Michela Marcheschi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126499;Antonio Livi Bacci;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126500;Liborio Del Pennino;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
126501;Nello Padua;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126502;Giuseppe Francesco Maria Di Stefano;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126503;Roberto Comincioli;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126504;Gianluigi Bignami;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126505;Maria Claudia Orru';0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126506;Natale Maria Alfonso Bonfrisco;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126507;Vera Liliana Occhipinti;0;Gatti Neri;Nero e Viola;
126508;Amintore Passigli;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126509;Pamela Giacoma Giovanna Di Lello Finuoli;0;Cavalieri d'Argento;Argento e Blu;
126510;Vito Claudio Bruno Ganeri;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126511;Daisy Compagna;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126512;Vidmer Naro;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126513;Giannicola Manconi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126514;Gaspare Antonio Cursi;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126515;Gian Marco Barbolini;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126516;Bianca Laura Valli;0;Delfini Argentati;Argento e Nero;Onde Argentate
126517;Stanislao Bergamo;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126518;Alessia Briziarelli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126519;Nino Merlo;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126520;Barbara Vitali;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126521;Federico Perrin;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126522;Salvatore Amorena;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126523;Piergiorgio Cutrufo;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126524;Giovanni Pietro Floris;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126525;Massimo Bodega;0;Gatti Neri;Nero e Viola;
126526;Alessandra Paita;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126527;Filomeno Biagio Scoma;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
126528;Adriana Puglisi;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126529;Fabrizio Cerno;0;Pinguini Polari;Bianco e Nero;
126530;Dorina Vallone;0;Rinoceronti Blu;Verde e Argento;Rino Blu
126531;Piergiorgio Barelli;0;Cavalieri d'Argento;Argento e Blu;
126532;Nando Mundi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126533;Nando Vallardi;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126534;Ersilia Marti;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126535;Furio Stefano;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126536;Mauro Tesei;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
126537;Stelio Chirilli;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126538;Giulia Buccarella;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126539;Claudio Di Maggio;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126540;Maurizio Volcic;0;Delfini Argentati;Argento e Nero;Onde Argentate
126541;Fabio Quagliariello;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126542;Carmelo Sbrana;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126543;Davide Monti;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126544;Antonio Salvatore Terracini;0;Aquile Reali;Blu e Oro;Reali del Cielo
126545;Albert Crisanti;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126546;Giuseppe Francesco Maria Bucalo;0;Ippopotami Viola;Viola e Oro;
126547;Sante Bettini;0;Delfini Argentati;Argento e Nero;Onde Argentate
126548;Franca Cursi;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
126549;Maria Paola Ciarrapico;0;Gatti Neri;Nero e Viola;
126550;Santo Buccico;0;Pavoni Reali;Oro e Viola;Ali Reali
126551;Sergio Lanzi;0;Camaleonti Arcobaleno;Blu e Verde;Camaleonti Magici
126552;Virginia Ognibene;0;Falchi Grigi;Grigio e Nero;Falchi del Vento
126553;Raffaele Angius;0;Elefanti Grigi;Nero e Bianco;Elefanti Titanici
126554;Piergiorgio Farolfi;0;Cavalieri d'Argento;Argento e Blu;
126555;Remigio Gambini;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126556;Agnese Mineo;0;Orsi Polari;Bianco e Blu;
126557;Baldassare Melchiorre;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126558;Natale Maria Alfonso Tecce;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126559;Lino Morra;0;Cavalieri d'Argento;Argento e Blu;
126560;Antonio Michele Carpinelli;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126561;Andrea Carmine Lisi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126562;Raffaela Blundo;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126563;Candido Magni;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126564;Clemente Patriarca;0;Orsi Polari;Bianco e Blu;
126565;Susanna Donatella Sudano;0;Delfini Argentati;Argento e Nero;Onde Argentate
126566;Angelica Lago;0;Ippopotami Viola;Viola e Oro;
126567;Nunzia D'alessandro Prisco;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126568;Enrico Marcenaro;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126569;Vanna Rapani;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126570;Marino Germano Mussini;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126571;Marta Menia;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126572;Jonny Forlani;0;Orsi Polari;Bianco e Blu;
126573;Sergio Borghesi;0;Aquile Blu;Blu e Bianco;Aquile Volanti
126574;Adelaide Dettori;0;Scorpioni Rossi;Giallo e Verde;Scorpioni d'Acciaio
126575;Rossano Pagliarulo;0;Ippopotami Viola;Viola e Oro;
126576;Giovanbattista Gagliardi;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126577;Vittoria Della Monica;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126578;Elisa Levi-montalcini;0;Ippopotami Viola;Viola e Oro;
126579;Pierfrancesco Emilio Romano Fabbri;0;Pantere Rosa;Rosa e Grigio;Pantere Fiere
126580;Milziade Buemi;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126581;Emma Gualdani;0;Fenici Rosse;Rosso e Arancione;Ali di Fuoco
126582;Tony Chike Campanella;0;Tigri Nere;Nero e Arancione;Tigri Infuocate
126583;Mario Pignedoli;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126584;Guglielmo Pergreffi;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126585;Sabrina Forcieri;0;Orsi Polari;Bianco e Blu;
126586;Francesca Davico;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126587;Sante Bitonci;0;Cavalieri d'Argento;Argento e Blu;
126588;Maria Alessandra Nannicini;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126589;Antonio Franco Morra;0;Delfini Argentati;Argento e Nero;Onde Argentate
126590;Sara Degennaro;0;Delfini Argentati;Argento e Nero;Onde Argentate
126591;Susanna Lina Giulia Trentacoste;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126592;Adriana Battisti;0;Pinguini Polari;Bianco e Nero;
126593;Vito Claudio Siclari;0;Dragoni Rossi;Rosso e Nero;Fiamme Rosse
126594;Lionello De Corato;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126595;Rina Misserville;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126596;Donato Sarto;0;Volpi del Bosco;Blu e Rosso;Volpi Veloci
126597;Emiddio Di Biagio;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126598;Antonino Versace;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126599;Bruno Pace;0;Leoni Dorati;Giallo e Nero;Leoni Ruggenti
126600;Susanna Lina Giulia Berutti;0;Corvi della Tempesta;Grigio e Blu;Tempesta Oscura
126601;Agazio Tomaselli;0;Coccodrilli Verdi;Verde e Marrone;Coccodrilli d'Acciaio
126602;Pasquale Del Vecchio;0;Fulmini Verdi;Verde e Giallo;Lampi Verdi
126603;Jonny Massucco;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
126604;Linda Lo Curzio;0;Serpenti Dorati;Oro e Rosso;Serpenti Dorati
126605;Nunzia Berlusconi;0;Squali Azzurri;Azzurro e Bianco;Predatori del Mare
126606;Dario Boldi;0;Orsi Polari;Bianco e Blu;
126607;Pierantonio Conzatti;0;Lupi del Nord;Bianco e Grigio;Ululati del Nord
126608;Tommaso Aloisio;0;Cinghiali Selvaggi;Marrone e Verde;Cinghiali Ruggenti
126609;Alberto Adalgisio Caforio;0;Cavalli Selvaggi;Rosso e Argento;Cavalieri Selvaggi
126610;Pasquale Alderisi;0;Zebre Striate;Bianco e Rosso;Zebre Elettriche
126611;Corrado Daniele Galdi;0;Aquile Reali;Blu e Oro;Reali del Cielo
126612;Massimiliano Pera;0;Cavalieri d'Argento;Argento e Blu;
126613;Maurizio Lunardi;0;Gufi Notturni;Viola e Grigio;Occhi nella Notte
